round,action_index,region,old_color,new_color,center_dist,step_delta_center_dist,solved,final_conflicts
2,97,4,2,1,5.667892024377317,0.0,False,1
2,98,4,1,2,5.667892024377317,0.0,False,1
2,99,4,2,1,5.667892024377317,0.0,False,1
3,0,43,1,3,3.566822426505449,,False,1
3,1,13,1,2,9.213851622877105,5.647029196371656,False,1
3,2,40,0,1,8.776744840770979,-0.43710678210612564,False,1
3,3,13,2,0,9.213851622877105,0.43710678210612564,False,1
3,4,13,0,2,9.213851622877105,0.0,False,1
3,5,13,2,0,9.213851622877105,0.0,False,1
3,6,13,0,2,9.213851622877105,0.0,False,1
3,7,13,2,0,9.213851622877105,0.0,False,1
3,8,13,0,2,9.213851622877105,0.0,False,1
3,9,13,2,0,9.213851622877105,0.0,False,1
3,10,13,0,2,9.213851622877105,0.0,False,1
3,11,13,2,0,9.213851622877105,0.0,False,1
3,12,13,0,2,9.213851622877105,0.0,False,1
3,13,13,2,0,9.213851622877105,0.0,False,1
3,14,13,0,2,9.213851622877105,0.0,False,1
3,15,13,2,0,9.213851622877105,0.0,False,1
3,16,13,0,2,9.213851622877105,0.0,False,1
3,17,13,2,0,9.213851622877105,0.0,False,1
3,18,13,0,2,9.213851622877105,0.0,False,1
3,19,13,2,0,9.213851622877105,0.0,False,1
3,20,13,0,2,9.213851622877105,0.0,False,1
3,21,13,2,0,9.213851622877105,0.0,False,1
3,22,13,0,2,9.213851622877105,0.0,False,1
3,23,13,2,0,9.213851622877105,0.0,False,1
3,24,13,0,2,9.213851622877105,0.0,False,1
3,25,13,2,0,9.213851622877105,0.0,False,1
3,26,13,0,2,9.213851622877105,0.0,False,1
3,27,13,2,0,9.213851622877105,0.0,False,1
3,28,13,0,2,9.213851622877105,0.0,False,1
3,29,13,2,0,9.213851622877105,0.0,False,1
3,30,13,0,2,9.213851622877105,0.0,False,1
3,31,13,2,0,9.213851622877105,0.0,False,1
3,32,13,0,2,9.213851622877105,0.0,False,1
3,33,13,2,0,9.213851622877105,0.0,False,1
3,34,13,0,2,9.213851622877105,0.0,False,1
3,35,13,2,0,9.213851622877105,0.0,False,1
3,36,13,0,2,9.213851622877105,0.0,False,1
3,37,13,2,0,9.213851622877105,0.0,False,1
